ALDER;KØN;TID;INDHOLD
112;K;2016;0
112;K;2017;0
112;K;2018;0
112;K;2019;0
112;K;2020;0
112;K;2021;0
112;K;2022;0
112;K;2023;1
113;M;1980;0
113;M;1981;0
113;M;1982;0
113;M;1983;0
113;M;1984;0
113;M;1985;0
113;M;1986;0
113;M;1987;0
113;M;1988;0
113;M;1989;0
113;M;1990;0
113;M;1991;0
113;M;1992;0
113;M;1993;0
113;M;1994;0
113;M;1995;0
113;M;1996;0
113;M;1997;0
113;M;1998;0
113;M;1999;0
113;M;2000;0
113;M;2001;0
113;M;2002;0
113;M;2003;0
113;M;2004;0
113;M;2005;0
113;M;2006;0
113;M;2007;0
113;M;2008;0
113;M;2009;0
113;M;2010;0
113;M;2011;0
113;M;2012;0
113;M;2013;0
113;M;2014;0
113;M;2015;0
113;M;2016;0
113;M;2017;0
113;M;2018;0
113;M;2019;0
113;M;2020;0
113;M;2021;0
113;M;2022;0
113;M;2023;0
113;K;1980;0
113;K;1981;0
113;K;1982;0
113;K;1983;0
113;K;1984;0
113;K;1985;0
113;K;1986;0
113;K;1987;0
113;K;1988;0
113;K;1989;0
113;K;1990;0
113;K;1991;0
113;K;1992;0
113;K;1993;0
113;K;1994;0
113;K;1995;0
113;K;1996;0
113;K;1997;0
113;K;1998;0
113;K;1999;0
113;K;2000;0
113;K;2001;0
113;K;2002;0
113;K;2003;0
113;K;2004;0
113;K;2005;0
113;K;2006;0
113;K;2007;0
113;K;2008;0
113;K;2009;0
113;K;2010;0
113;K;2011;0
113;K;2012;0
113;K;2013;0
113;K;2014;0
113;K;2015;0
113;K;2016;0
113;K;2017;0
113;K;2018;0
113;K;2019;0
113;K;2020;0
113;K;2021;0
113;K;2022;0
113;K;2023;0
114;M;1980;0
114;M;1981;0
114;M;1982;0
114;M;1983;0
114;M;1984;0
114;M;1985;0
114;M;1986;0
114;M;1987;0
114;M;1988;0
114;M;1989;0
114;M;1990;0
114;M;1991;0
114;M;1992;0
114;M;1993;0
114;M;1994;0
114;M;1995;0
114;M;1996;0
114;M;1997;0
114;M;1998;0
114;M;1999;0
114;M;2000;0
114;M;2001;0
114;M;2002;0
114;M;2003;0
114;M;2004;0
114;M;2005;0
114;M;2006;0
114;M;2007;0
114;M;2008;0
114;M;2009;0
114;M;2010;0
114;M;2011;0
114;M;2012;0
114;M;2013;0
114;M;2014;0
114;M;2015;0
114;M;2016;0
114;M;2017;0
114;M;2018;0
114;M;2019;0
114;M;2020;0
114;M;2021;0
114;M;2022;0
114;M;2023;0
114;K;1980;0
114;K;1981;0
114;K;1982;0
114;K;1983;0
114;K;1984;0
114;K;1985;0
114;K;1986;0
114;K;1987;0
114;K;1988;0
114;K;1989;0
114;K;1990;0
114;K;1991;0
114;K;1992;0
114;K;1993;0
114;K;1994;0
114;K;1995;0
114;K;1996;0
114;K;1997;0
114;K;1998;0
114;K;1999;0
114;K;2000;0
114;K;2001;0
114;K;2002;0
114;K;2003;0
114;K;2004;0
114;K;2005;0
114;K;2006;0
114;K;2007;0
114;K;2008;0
114;K;2009;0
114;K;2010;0
114;K;2011;0
114;K;2012;0
114;K;2013;0
114;K;2014;0
114;K;2015;0
114;K;2016;0
114;K;2017;0
114;K;2018;0
114;K;2019;0
114;K;2020;0
114;K;2021;0
114;K;2022;0
114;K;2023;0
115;M;1980;0
115;M;1981;0
115;M;1982;0
115;M;1983;0
115;M;1984;0
115;M;1985;0
115;M;1986;0
115;M;1987;0
115;M;1988;0
115;M;1989;0
115;M;1990;0
115;M;1991;0
115;M;1992;0
115;M;1993;0
115;M;1994;0
115;M;1995;0
115;M;1996;0
115;M;1997;0
115;M;1998;0
115;M;1999;0
115;M;2000;0
115;M;2001;0
115;M;2002;0
115;M;2003;0
115;M;2004;0
115;M;2005;0
115;M;2006;0
115;M;2007;0
115;M;2008;0
115;M;2009;0
115;M;2010;0
115;M;2011;0
115;M;2012;0
115;M;2013;0
115;M;2014;0
115;M;2015;0
115;M;2016;0
115;M;2017;0
115;M;2018;0
115;M;2019;0
115;M;2020;0
115;M;2021;0
115;M;2022;0
115;M;2023;0
115;K;1980;0
115;K;1981;0
115;K;1982;0
115;K;1983;0
115;K;1984;0
115;K;1985;0
115;K;1986;0
115;K;1987;0
115;K;1988;0
115;K;1989;0
115;K;1990;0
115;K;1991;0
115;K;1992;0
115;K;1993;0
115;K;1994;0
115;K;1995;0
115;K;1996;0
115;K;1997;0
115;K;1998;0
115;K;1999;0
115;K;2000;0
115;K;2001;0
115;K;2002;0
115;K;2003;0
115;K;2004;0
115;K;2005;0
115;K;2006;0
115;K;2007;0
115;K;2008;0
115;K;2009;0
115;K;2010;0
115;K;2011;0
115;K;2012;0
115;K;2013;0
115;K;2014;0
115;K;2015;0
115;K;2016;0
115;K;2017;0
115;K;2018;0
115;K;2019;0
115;K;2020;0
115;K;2021;0
115;K;2022;0
115;K;2023;0
116;M;1980;0
116;M;1981;0
116;M;1982;0
116;M;1983;0
116;M;1984;0
116;M;1985;0
116;M;1986;0
116;M;1987;0
116;M;1988;0
116;M;1989;0
116;M;1990;0
116;M;1991;0
116;M;1992;0
116;M;1993;0
116;M;1994;0
116;M;1995;0
116;M;1996;0
116;M;1997;0
116;M;1998;0
116;M;1999;0
116;M;2000;0
116;M;2001;0
116;M;2002;0
116;M;2003;0
116;M;2004;0
116;M;2005;0
116;M;2006;0
116;M;2007;0
116;M;2008;0
116;M;2009;0
116;M;2010;0
116;M;2011;0
116;M;2012;0
116;M;2013;0
116;M;2014;0
116;M;2015;0
116;M;2016;0
116;M;2017;0
116;M;2018;0
116;M;2019;0
116;M;2020;0
116;M;2021;0
116;M;2022;0
116;M;2023;0
116;K;1980;0
116;K;1981;0
116;K;1982;0
116;K;1983;0
116;K;1984;0
116;K;1985;0
116;K;1986;0
116;K;1987;0
116;K;1988;0
116;K;1989;0
116;K;1990;0
116;K;1991;0
116;K;1992;0
116;K;1993;0
116;K;1994;0
116;K;1995;0
116;K;1996;0
116;K;1997;0
116;K;1998;0
116;K;1999;0
116;K;2000;0
116;K;2001;0
116;K;2002;0
116;K;2003;0
116;K;2004;0
116;K;2005;0
116;K;2006;0
116;K;2007;0
116;K;2008;0
116;K;2009;0
116;K;2010;0
116;K;2011;0
116;K;2012;0
116;K;2013;0
116;K;2014;0
116;K;2015;0
116;K;2016;0
116;K;2017;0
116;K;2018;0
116;K;2019;0
116;K;2020;0
116;K;2021;0
116;K;2022;0
116;K;2023;0
117;M;1980;0
117;M;1981;0
117;M;1982;0
117;M;1983;0
117;M;1984;0
117;M;1985;0
117;M;1986;0
117;M;1987;0
117;M;1988;0
117;M;1989;0
117;M;1990;0
117;M;1991;0
117;M;1992;0
117;M;1993;0
117;M;1994;0
117;M;1995;0
117;M;1996;0
117;M;1997;0
117;M;1998;0
117;M;1999;0
117;M;2000;0
117;M;2001;0
117;M;2002;0
117;M;2003;0
117;M;2004;0
117;M;2005;0
117;M;2006;0
117;M;2007;0
117;M;2008;0
117;M;2009;0
117;M;2010;0
117;M;2011;0
117;M;2012;0
117;M;2013;0
117;M;2014;0
117;M;2015;0
117;M;2016;0
117;M;2017;0
117;M;2018;0
117;M;2019;0
117;M;2020;0
117;M;2021;0
117;M;2022;0
117;M;2023;0
117;K;1980;0
117;K;1981;0
117;K;1982;0
117;K;1983;0
117;K;1984;0
117;K;1985;0
117;K;1986;0
117;K;1987;0
117;K;1988;0
117;K;1989;0
117;K;1990;0
117;K;1991;0
117;K;1992;0
117;K;1993;0
117;K;1994;0
117;K;1995;0
117;K;1996;0
117;K;1997;0
117;K;1998;0
117;K;1999;0
117;K;2000;0
117;K;2001;0
117;K;2002;0
117;K;2003;0
117;K;2004;0
117;K;2005;0
117;K;2006;0
117;K;2007;0
117;K;2008;0
117;K;2009;0
117;K;2010;0
117;K;2011;0
117;K;2012;0
117;K;2013;0
117;K;2014;0
117;K;2015;0
117;K;2016;0
117;K;2017;0
117;K;2018;0
117;K;2019;0
117;K;2020;0
117;K;2021;0
117;K;2022;0
117;K;2023;0
118;M;1980;0
118;M;1981;0
118;M;1982;0
118;M;1983;0
118;M;1984;0
118;M;1985;0
118;M;1986;0
118;M;1987;0
118;M;1988;0
118;M;1989;0
118;M;1990;0
118;M;1991;0
118;M;1992;0
118;M;1993;0
118;M;1994;0
118;M;1995;0
118;M;1996;0
118;M;1997;0
118;M;1998;0
118;M;1999;0
118;M;2000;0
118;M;2001;0
118;M;2002;0
118;M;2003;0
118;M;2004;0
118;M;2005;0
118;M;2006;0
118;M;2007;0
118;M;2008;0
118;M;2009;0
118;M;2010;0
118;M;2011;0
118;M;2012;0
118;M;2013;0
118;M;2014;0
118;M;2015;0
118;M;2016;0
118;M;2017;0
118;M;2018;0
118;M;2019;0
118;M;2020;0
118;M;2021;0
118;M;2022;0
118;M;2023;0
118;K;1980;0
118;K;1981;0
118;K;1982;0
118;K;1983;0
118;K;1984;0
118;K;1985;0
118;K;1986;0
118;K;1987;0
118;K;1988;0
118;K;1989;0
118;K;1990;0
118;K;1991;0
118;K;1992;0
118;K;1993;0
118;K;1994;0
118;K;1995;0
118;K;1996;0
118;K;1997;0
118;K;1998;0
118;K;1999;0
118;K;2000;0
118;K;2001;0
118;K;2002;0
118;K;2003;0
118;K;2004;0
118;K;2005;0
118;K;2006;0
118;K;2007;0
118;K;2008;0
118;K;2009;0
118;K;2010;0
118;K;2011;0
118;K;2012;0
118;K;2013;0
118;K;2014;0
118;K;2015;0
118;K;2016;0
118;K;2017;0
118;K;2018;0
118;K;2019;0
118;K;2020;0
118;K;2021;0
118;K;2022;0
118;K;2023;0
119;M;1980;0
119;M;1981;0
119;M;1982;0
119;M;1983;0
119;M;1984;0
119;M;1985;0
119;M;1986;0
119;M;1987;0
119;M;1988;0
119;M;1989;0
119;M;1990;0
119;M;1991;0
119;M;1992;0
119;M;1993;0
119;M;1994;0
119;M;1995;0
119;M;1996;0
119;M;1997;0
119;M;1998;0
119;M;1999;0
119;M;2000;0
119;M;2001;0
119;M;2002;0
119;M;2003;0
119;M;2004;0
119;M;2005;0
119;M;2006;0
119;M;2007;0
119;M;2008;0
119;M;2009;0
119;M;2010;0
119;M;2011;0
119;M;2012;0
119;M;2013;0
119;M;2014;0
119;M;2015;0
119;M;2016;0
119;M;2017;0
119;M;2018;0
119;M;2019;0
119;M;2020;0
119;M;2021;0
119;M;2022;0
119;M;2023;0
119;K;1980;0
119;K;1981;0
119;K;1982;0
119;K;1983;0
119;K;1984;0
119;K;1985;0
119;K;1986;0
119;K;1987;0
119;K;1988;0
119;K;1989;0
119;K;1990;0
119;K;1991;0
119;K;1992;0
119;K;1993;0
119;K;1994;0
119;K;1995;0
119;K;1996;0
119;K;1997;0
119;K;1998;0
119;K;1999;0
119;K;2000;0
119;K;2001;0
119;K;2002;0
119;K;2003;0
119;K;2004;0
119;K;2005;0
119;K;2006;0
119;K;2007;0
119;K;2008;0
119;K;2009;0
119;K;2010;0
119;K;2011;0
119;K;2012;0
119;K;2013;0
119;K;2014;0
119;K;2015;0
119;K;2016;0
119;K;2017;0
119;K;2018;0
119;K;2019;0
119;K;2020;0
119;K;2021;0
119;K;2022;0
119;K;2023;0
120;M;1980;0
120;M;1981;0
120;M;1982;0
120;M;1983;0
120;M;1984;0
120;M;1985;0
120;M;1986;0
120;M;1987;0
120;M;1988;0
120;M;1989;0
120;M;1990;0
120;M;1991;0
120;M;1992;0
120;M;1993;0
120;M;1994;0
120;M;1995;0
120;M;1996;0
120;M;1997;0
120;M;1998;0
120;M;1999;0
120;M;2000;0
120;M;2001;0
120;M;2002;0
120;M;2003;0
120;M;2004;0
120;M;2005;0
120;M;2006;0
120;M;2007;0
120;M;2008;0
120;M;2009;0
120;M;2010;0
120;M;2011;0
120;M;2012;0
120;M;2013;0
120;M;2014;0
120;M;2015;0
120;M;2016;0
120;M;2017;0
120;M;2018;0
120;M;2019;0
120;M;2020;0
120;M;2021;0
120;M;2022;0
120;M;2023;0
120;K;1980;0
120;K;1981;0
120;K;1982;0
120;K;1983;0
120;K;1984;0
120;K;1985;0
120;K;1986;0
120;K;1987;0
120;K;1988;0
120;K;1989;0
120;K;1990;0
120;K;1991;0
120;K;1992;0
120;K;1993;0
120;K;1994;0
120;K;1995;0
120;K;1996;0
120;K;1997;0
120;K;1998;0
120;K;1999;0
120;K;2000;0
120;K;2001;0
120;K;2002;0
120;K;2003;0
120;K;2004;0
120;K;2005;0
120;K;2006;0
120;K;2007;0
120;K;2008;0
120;K;2009;0
120;K;2010;0
120;K;2011;0
120;K;2012;0
120;K;2013;0
120;K;2014;0
120;K;2015;0
120;K;2016;0
120;K;2017;0
120;K;2018;0
120;K;2019;0
120;K;2020;0
120;K;2021;0
120;K;2022;0
120;K;2023;0
121;M;1980;0
121;M;1981;0
121;M;1982;0
121;M;1983;0
121;M;1984;0
121;M;1985;0
121;M;1986;0
121;M;1987;0
121;M;1988;0
121;M;1989;0
121;M;1990;0
121;M;1991;0
121;M;1992;0
121;M;1993;0
121;M;1994;0
121;M;1995;0
121;M;1996;0
121;M;1997;0
121;M;1998;0
121;M;1999;0
121;M;2000;0
121;M;2001;0
121;M;2002;0
121;M;2003;0
121;M;2004;0
121;M;2005;0
121;M;2006;0
121;M;2007;0
121;M;2008;0
121;M;2009;0
121;M;2010;0
121;M;2011;0
121;M;2012;0
121;M;2013;0
121;M;2014;0
121;M;2015;0
121;M;2016;0
121;M;2017;0
121;M;2018;0
121;M;2019;0
121;M;2020;0
121;M;2021;0
121;M;2022;0
121;M;2023;0
121;K;1980;0
121;K;1981;0
121;K;1982;0
121;K;1983;0
121;K;1984;0
121;K;1985;0
121;K;1986;0
121;K;1987;0
121;K;1988;0
121;K;1989;0
121;K;1990;0
121;K;1991;0
121;K;1992;0
121;K;1993;0
121;K;1994;0
121;K;1995;0
121;K;1996;0
121;K;1997;0
121;K;1998;0
121;K;1999;0
121;K;2000;0
121;K;2001;0
121;K;2002;0
121;K;2003;0
121;K;2004;0
121;K;2005;0
121;K;2006;0
121;K;2007;0
121;K;2008;0
121;K;2009;0
121;K;2010;0
121;K;2011;0
121;K;2012;0
121;K;2013;0
121;K;2014;0
121;K;2015;0
121;K;2016;0
121;K;2017;0
121;K;2018;0
121;K;2019;0
121;K;2020;0
121;K;2021;0
121;K;2022;0
121;K;2023;0
122;M;1980;0
122;M;1981;0
122;M;1982;0
122;M;1983;0
122;M;1984;0
122;M;1985;0
122;M;1986;0
122;M;1987;0
122;M;1988;0
122;M;1989;0
122;M;1990;0
122;M;1991;0
122;M;1992;0
122;M;1993;0
122;M;1994;0
122;M;1995;0
122;M;1996;0
122;M;1997;0
122;M;1998;0
122;M;1999;0
122;M;2000;0
122;M;2001;0
122;M;2002;0
122;M;2003;0
122;M;2004;0
122;M;2005;0
122;M;2006;0
122;M;2007;0
122;M;2008;0
122;M;2009;0
122;M;2010;0
122;M;2011;0
122;M;2012;0
122;M;2013;0
122;M;2014;0
122;M;2015;0
122;M;2016;0
122;M;2017;0
122;M;2018;0
122;M;2019;0
122;M;2020;0
122;M;2021;0
122;M;2022;0
122;M;2023;0
122;K;1980;0
122;K;1981;0
122;K;1982;0
122;K;1983;0
122;K;1984;0
122;K;1985;0
122;K;1986;0
122;K;1987;0
122;K;1988;0
122;K;1989;0
122;K;1990;1
122;K;1991;0
122;K;1992;0
122;K;1993;0
122;K;1994;0
122;K;1995;0
122;K;1996;0
122;K;1997;0
122;K;1998;0
122;K;1999;0
122;K;2000;0
122;K;2001;0
122;K;2002;0
122;K;2003;0
122;K;2004;0
122;K;2005;0
122;K;2006;0
122;K;2007;0
122;K;2008;0
122;K;2009;0
122;K;2010;0
122;K;2011;0
122;K;2012;0
122;K;2013;0
122;K;2014;0
122;K;2015;0
122;K;2016;0
122;K;2017;0
122;K;2018;0
122;K;2019;0
122;K;2020;0
122;K;2021;0
122;K;2022;0
122;K;2023;0
123;M;1980;0
123;M;1981;0
123;M;1982;0
123;M;1983;0
123;M;1984;0
123;M;1985;0
123;M;1986;0
123;M;1987;0
123;M;1988;0
123;M;1989;0
123;M;1990;0
123;M;1991;0
123;M;1992;0
123;M;1993;0
123;M;1994;0
123;M;1995;0
123;M;1996;0
123;M;1997;0
123;M;1998;0
123;M;1999;0
123;M;2000;0
123;M;2001;0
123;M;2002;0
123;M;2003;0
123;M;2004;0
123;M;2005;0
123;M;2006;0
123;M;2007;0
123;M;2008;0
123;M;2009;0
123;M;2010;0
123;M;2011;0
123;M;2012;0
123;M;2013;0
123;M;2014;0
123;M;2015;0
123;M;2016;0
123;M;2017;0
123;M;2018;0
123;M;2019;0
123;M;2020;0
123;M;2021;0
123;M;2022;0
123;M;2023;0
123;K;1980;0
123;K;1981;0
123;K;1982;0
123;K;1983;0
123;K;1984;0
123;K;1985;0
123;K;1986;0
123;K;1987;0
123;K;1988;0
123;K;1989;0
123;K;1990;0
123;K;1991;0
123;K;1992;0
123;K;1993;0
123;K;1994;0
123;K;1995;0
123;K;1996;0
123;K;1997;0
123;K;1998;0
123;K;1999;0
123;K;2000;0
123;K;2001;0
123;K;2002;0
123;K;2003;0
123;K;2004;0
123;K;2005;0
123;K;2006;0
123;K;2007;0
123;K;2008;0
123;K;2009;0
123;K;2010;0
123;K;2011;0
123;K;2012;0
123;K;2013;0
123;K;2014;0
123;K;2015;0
123;K;2016;0
123;K;2017;0
123;K;2018;0
123;K;2019;0
123;K;2020;0
123;K;2021;0
123;K;2022;0
123;K;2023;0
124;M;1980;0
124;M;1981;0
124;M;1982;0
124;M;1983;0
124;M;1984;0
124;M;1985;0
124;M;1986;0
124;M;1987;0
124;M;1988;0
124;M;1989;0
124;M;1990;0
124;M;1991;0
124;M;1992;0
124;M;1993;0
124;M;1994;0
124;M;1995;0
124;M;1996;0
124;M;1997;0
124;M;1998;0
124;M;1999;0
124;M;2000;0
124;M;2001;0
124;M;2002;0
124;M;2003;0
124;M;2004;0
124;M;2005;0
124;M;2006;0
124;M;2007;0
124;M;2008;0
124;M;2009;0
124;M;2010;0
124;M;2011;0
124;M;2012;0
124;M;2013;0
124;M;2014;0
124;M;2015;0
124;M;2016;0
124;M;2017;0
124;M;2018;0
124;M;2019;0
124;M;2020;0
124;M;2021;0
124;M;2022;0
124;M;2023;0
124;K;1980;0
124;K;1981;0
124;K;1982;0
124;K;1983;0
124;K;1984;0
124;K;1985;0
124;K;1986;0
124;K;1987;0
124;K;1988;0
124;K;1989;0
124;K;1990;0
124;K;1991;0
124;K;1992;0
124;K;1993;0
124;K;1994;0
124;K;1995;0
124;K;1996;0
124;K;1997;0
124;K;1998;0
124;K;1999;0
124;K;2000;0
124;K;2001;0
124;K;2002;0
124;K;2003;0
124;K;2004;0
124;K;2005;0
124;K;2006;0
124;K;2007;0
124;K;2008;0
124;K;2009;0
124;K;2010;0
124;K;2011;0
124;K;2012;0
124;K;2013;0
124;K;2014;0
124;K;2015;0
124;K;2016;0
124;K;2017;0
124;K;2018;0
124;K;2019;0
124;K;2020;0
124;K;2021;0
124;K;2022;0
124;K;2023;0
125;M;1980;0
125;M;1981;0
125;M;1982;0
125;M;1983;0
125;M;1984;0
125;M;1985;0
125;M;1986;0
125;M;1987;0
125;M;1988;0
125;M;1989;0
125;M;1990;0
125;M;1991;0
125;M;1992;0
125;M;1993;0
125;M;1994;0
125;M;1995;0
125;M;1996;0
125;M;1997;0
125;M;1998;0
125;M;1999;0
125;M;2000;0
125;M;2001;0
125;M;2002;0
125;M;2003;0
125;M;2004;0
125;M;2005;0
125;M;2006;0
125;M;2007;0
125;M;2008;0
125;M;2009;0
125;M;2010;0
125;M;2011;0
125;M;2012;0
125;M;2013;0
125;M;2014;0
125;M;2015;0
125;M;2016;0
125;M;2017;0
125;M;2018;0
125;M;2019;0
125;M;2020;0
125;M;2021;0
125;M;2022;0
125;M;2023;0
125;K;1980;0
125;K;1981;0
125;K;1982;0
125;K;1983;0
125;K;1984;0
125;K;1985;0
125;K;1986;0
125;K;1987;0
125;K;1988;0
125;K;1989;0
125;K;1990;0
125;K;1991;0
125;K;1992;0
125;K;1993;0
125;K;1994;0
125;K;1995;0
125;K;1996;0
125;K;1997;0
125;K;1998;0
125;K;1999;0
125;K;2000;0
125;K;2001;0
125;K;2002;0
125;K;2003;0
125;K;2004;0
125;K;2005;0
125;K;2006;0
125;K;2007;0
125;K;2008;0
125;K;2009;0
125;K;2010;0
125;K;2011;0
125;K;2012;0
125;K;2013;0
125;K;2014;0
125;K;2015;0
125;K;2016;0
125;K;2017;0
125;K;2018;0
125;K;2019;0
125;K;2020;0
125;K;2021;0
125;K;2022;0
125;K;2023;0
